개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3200000,2.02632E+17,버스정류소_서원동승리교앞,(21-369),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-369),,서울특별시 관악구청,02-879-5291,37.4816,126.929831,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,봉천역,남부순환로 1744-1(청룡동 922-22 (신규_f17),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 남부순환로 1744-1,,서울특별시 관악구청,02-879-5291,37.482017,126.943885,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,당곡초등학교,관악구 보라매동695-1(cctv pole),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 보라매동695-1,,서울특별시 관악구청,02-879-5291,37.489965,126.929356,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,도림천공원,서울특별시 관악구 관천로 115(CCTV폴대상단_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 관천로 115,,서울특별시 관악구청,02-879-5291,37.48822,126.921388,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악노인종합복지관,서울특별시 관악구 보라매로 35(1F_1층로비_3),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 보라매로 35,,서울특별시 관악구청,02-879-5291,37.4929,126.926295,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,새들어린이공원,관악구 봉천로6길 24(신림동 1441-42 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 봉천로6길 24,,서울특별시 관악구청,02-879-5291,37.488607,126.925629,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,성민종합사회복지관,서울특별시 관악구 호암로 549(성민종합사회복지관 (옥내1)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 호암로 549,,서울특별시 관악구청,02-879-5291,37.46678,126.931234,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,김상준문화복지기념관,"신림로3 35, 2층 편의시설(식당안)(관악문화재단 담당자 박홍철 과장 02-828-5813)",서울특별시,관악구,지역문화시설,서울특별시 관악구,,,"서울특별시 관악구 신림로3 35, 2층 편의시설",,서울특별시 관악구청,02-879-5291,37.467518,126.944853,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_신성초등학교,신림로 108 신성초등학교(21-144)(21-144),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 신림로 108 신성초등학교,,서울특별시 관악구청,02-879-5291,37.471,126.937243,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서원역,서울특별시 관악구 신림동 808-407(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 808-407,,서울특별시 관악구청,02-879-5291,37.478932,126.933422,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,e-편한세상 어린이 공원,관악구 봉천동 1734(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 봉천동 1734,,서울특별시 관악구청,02-879-5291,37.47715,126.94094,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_신림청소년독서실.신림체육센터,(21-219),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-219),,서울특별시 관악구청,02-879-5291,37.480338,126.914825,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신사시장,서울특별시 관악구 신사로14길 55(신사시장 (옥외6)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신사로14길 55,,서울특별시 관악구청,02-879-5291,37.486325,126.916855,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,남강창의어린이공원,관악구 법원단지22길 34(난곡동 1678-9 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 법원단지22길 34,,서울특별시 관악구청,02-879-5291,37.473446,126.923961,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악중부시장,서울특별시 관악구 봉천동 20-2(관악중부시장 (옥외6)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 봉천동 20-2,,서울특별시 관악구청,02-879-5291,37.485279,126.957362,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구육아종합지원센터,서울특별시 관악구 신사동 526-12(관악가족행복센터 (옥내1)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 신사동 526-12,,서울특별시 관악구청,02-879-5291,37.482457,126.91631,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,성민종합사회복지관,서울특별시 관악구 호암로 549(성민종합사회복지관 (옥내3)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 호암로 549,,서울특별시 관악구청,02-879-5291,37.46678,126.931234,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,샘말공원,관악구 대학동 산 63-1(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 대학동 산 63-1,,서울특별시 관악구청,02-879-5291,37.464999,126.938472,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,도림천공원,서울특별시 관악구 신사로 54(CCTV 폴대_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 신사로 54,,서울특별시 관악구청,02-879-5291,37.485013,126.90922,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_인헌중고.서울미술고,(21-124),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-124),,서울특별시 관악구청,02-879-5291,37.475713,126.966536,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악푸드뱅크마켓,서울특별시 관악구 신림로58길 13(5F_5층 복도 천장_3),서울특별시,관악구,지역문화시설,서울특별시 관악구,,,서울특별시 관악구 신림로58길 13,,서울특별시 관악구청,02-879-5291,37.482552,126.930596,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,낙성대공원,관악구 낙성대동 산 56-3(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 낙성대동 산 56-3,,서울특별시 관악구청,02-879-5291,37.475735,126.956103,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_5층행정지원과),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,봉천역,닫기 서울 관악구 봉천동 1693-2(CCTV폴대 상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 닫기 서울 봉천동 1693-2,,서울특별시 관악구청,02-879-5291,37.481855,126.94009,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림근린공원쉼터지역,관악구 미성동 산 197-31(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 미성동 산 197-31,,서울특별시 관악구청,02-879-5291,37.480978,126.916495,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,보명공원,서울특별시 관악구 난곡동 610-288(CCTV폴대상단(A0021)A00_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 난곡동 610-288,,서울특별시 관악구청,02-879-5291,37.47565,126.925543,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,조원생활스포츠센터,서울특별시 관악구 신림동 1646(안내데스크 앞),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 신림동 1646,,서울특별시 관악구청,02-879-5291,37.4823,126.90724,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,사당역,서울특별시 관악구 과천대로 953(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 과천대로 953,,서울특별시 관악구청,02-879-5291,37.475699,126.981279,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서원역,서울특별시 관악구 신림동 808-407(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 808-407,,서울특별시 관악구청,02-879-5291,37.478009,126.932835,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,녹두거리,서울특별시 관악구 호암로22길 11(녹두거리 (옥외11)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 호암로22길 11,,서울특별시 관악구청,02-879-5291,37.468846,126.93462,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악산역,서울특별시 관악구 관악산나들길 1-2(cctv폴대(J2007)_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 관악산나들길 1-2,,서울특별시 관악구청,02-879-5291,37.46888,126.943054,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,동네뒷산공원,관악구 대학동 산 24-9(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 대학동 산 24-9,,서울특별시 관악구청,02-879-5291,37.467862,126.940353,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구중앙공원,관악구 봉천로41길 35(중앙동 890-1 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 봉천로41길 35,,서울특별시 관악구청,02-879-5291,37.484386,126.948474,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림역,서울특별시 관악구 신림로58길 10(신림역(순대타운) (옥외6)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림로58길 10,,서울특별시 관악구청,02-879-5291,37.482169,126.930644,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_봉천사거리,(21-121),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-121),,서울특별시 관악구청,02-879-5291,37.480387,126.954771,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서울대입구역,서울특별시 관악구 봉천로49나길 26(서울대입구역 (옥외5)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 봉천로49나길 26,,서울특별시 관악구청,02-879-5291,37.482814,126.950618,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악노인종합복지관,서울특별시 관악구 보라매로 35(2F_서예실_2),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 보라매로 35,,서울특별시 관악구청,02-879-5291,37.4929,126.926295,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,조원동주민센터,조원로12길 25(조원동주민센터_2층사무실),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 조원로12길 25,,서울특별시 관악구청,02-879-5291,37.482549,126.907791,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,새숲어린이공원,난곡로65길 13(조원동 539-14와 538-39 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 난곡로65길 13,,서울특별시 관악구청,02-879-5291,37.482323,126.913328,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,낙성대역,서울특별시 관악구 봉천로 616(낙성대역 (옥외8)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 봉천로 616,,서울특별시 관악구청,02-879-5291,37.475485,126.965645,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_7층교통지도과),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,강감찬관악종합사회복지관,서울특별시 관악구 양녕로 74(B1F_강당_1),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 양녕로 74,,서울특별시 관악구청,02-879-5291,37.488523,126.94666,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구육아종합지원센터,서울특별시 관악구 남부순환로 1491(관악가족행복센터 (옥내3)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 남부순환로 1491,,서울특별시 관악구청,02-879-5291,37.482462,126.916404,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림역주변,"관악구 남부순환로 1588(서원동 1639-1, 올포유 부근_NB012)",서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 남부순환로 1588,,서울특별시 관악구청,02-879-5291,37.483827,126.926916,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_2층재무과앞),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_1층민원여권과),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,사당역,서울특별시 관악구 남현동 과천대로 933(사당역 (옥외2)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 남현동 과천대로 933,,서울특별시 관악구청,02-879-5291,37.47393,126.981757,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,한울가족상담센터,서울특별시 관악구 문성로 93(로비 출입구),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 문성로 93,,서울특별시 관악구청,02-879-5291,37.477746,126.914031,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신원동주민센터,신원로3길 13-6(신원주민센터 2층 (신림동 1601-3)),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 신원로3길 13-6,,서울특별시 관악구청,02-879-5291,37.48157,126.927328,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,당곡역,서울 관악구 봉천동 698-4(CCTV폴대 상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 서울 봉천동 698-4,,서울특별시 관악구청,02-879-5291,37.490034,126.929138,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,행복한우리집,서울특별시 관악구 국회단지길 67(5F_거실 벽면_1),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 국회단지길 67,,서울특별시 관악구청,02-879-5291,37.488682,126.941283,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림종합사회복지관,서울특별시 관악구 난곡로 110(신림종합사회복지관 (옥내3)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 난곡로 110,,서울특별시 관악구청,02-879-5291,37.464834,126.919857,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악산역,"신림로 23(대학동 218-1, CU 편의점 부근_N3001)",서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 신림로 23,,서울특별시 관악구청,02-879-5291,37.468586,126.944651,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서울대벤쳐타운역,서울특별시 관악구 신림동 110-99(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 110-99,,서울특별시 관악구청,02-879-5291,37.471364,126.934641,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,환경공무관휴게실,서울특별시 관악구 인헌길 151-10(TV 다이),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 인헌길 151-10,,서울특별시 관악구청,02-879-5291,37.469205,126.969342,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악희망데이케어센터,서울특별시 관악구 봉천로 391 두산아파트상가 5층( 봉천동 1708)(5F_데이케어센터 중앙_2),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 봉천로 391 두산아파트상가 5층,,서울특별시 관악구청,02-879-5291,37.48353,126.943148,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구보건소,관악로 145(보건소_4층복도),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478435,126.951124,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,실로암장애인근로사업장,서울시 관악구 남부순환로1717(실로암장애인근로사업장 (옥내2)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 서울시 남부순환로1717,,서울특별시 관악구청,02-879-5291,37.48295,126.9411,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서원역,서울특별시 관악구 신림동 808-407(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 808-407,,서울특별시 관악구청,02-879-5291,37.478009,126.932835,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림동주민센터,신림동길 14(신림동주민센터_1층민원실),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 신림동길 14,,서울특별시 관악구청,02-879-5291,37.487384,126.927109,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악산공원,관악산나들길114(관악산공원 호수공원 #02_A2011),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 관악산나들길114,,서울특별시 관악구청,02-879-5291,37.458356,126.947033,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,봉천역,서울 관악구 봉천동 1522-31(CCTV폴대 상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 서울 봉천동 1522-31,,서울특별시 관악구청,02-879-5291,37.481419,126.94095,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_6층공원녹지과),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_남서울농협남현동지점,(21-126),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-126),,서울특별시 관악구청,02-879-5291,37.476504,126.977287,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림종합사회복지관,서울특별시 관악구 난곡로 110(신림종합사회복지관 (옥내2)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 난곡로 110,,서울특별시 관악구청,02-879-5291,37.464834,126.919857,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,성민종합사회복지관,서울특별시 관악구 호암로 549(성민종합사회복지관 (옥내2)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 호암로 549,,서울특별시 관악구청,02-879-5291,37.46678,126.931234,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,양산어린이공원,관악구 방천길 29(삼성동 395-35 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 방천길 29,,서울특별시 관악구청,02-879-5291,37.473699,126.932658,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,인헌시장,서울특별시 관악구 봉천로 616(인헌시장 (옥외1)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 봉천로 616,,서울특별시 관악구청,02-879-5291,37.475513,126.965586,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,중앙동주민센터,양녕로6다길 7(중앙동주민센터_1층민원실),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 양녕로6다길 7,,서울특별시 관악구청,02-879-5291,37.484184,126.949741,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,봉천역,닫기 서울 관악구 봉천동 1693-2(CCTV폴대 상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 닫기 서울 봉천동 1693-2,,서울특별시 관악구청,02-879-5291,37.481855,126.94009,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서원역,서울특별시 관악구 신림동 808-407(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 808-407,,서울특별시 관악구청,02-879-5291,37.478009,126.932835,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,서원역,서울특별시 관악구 신림동 808-407(CCTV폴대상단_1),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 신림동 808-407,,서울특별시 관악구청,02-879-5291,37.478565,126.933703,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악산공원,관악산나들길114(관악산공원 제1야영장_A2034),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 관악산나들길114,,서울특별시 관악구청,02-879-5291,37.457814,126.945974,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,선봉어린이공원,서울특별시 관악구 봉천로27길 20(선봉어린이3. 공원(하천) cctv 함체_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 봉천로27길 20,,서울특별시 관악구청,02-879-5291,37.485181,126.93959,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림종합사회복지관,서울특별시 관악구 난곡로 110(신림종합사회복지관 (옥내4)),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 난곡로 110,,서울특별시 관악구청,02-879-5291,37.464834,126.919857,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,한라어린이공원,난곡로43길 17-1(미성동 750-39 CCTV 폴),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 난곡로43길 17-1,,서울특별시 관악구청,02-879-5291,37.475663,126.914839,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,난곡어린이공원,서울특별시 관악구 미성동 1563-56(CCTV폴대 상단_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 미성동 1563-56,,서울특별시 관악구청,02-879-5291,37.474275,126.915505,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_4층일자리벤처과지역상권활성화과),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,조원생활스포츠센터,서울특별시 관악구 신림동 1646(문화체육실A),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 신림동 1646,,서울특별시 관악구청,02-879-5291,37.4823,126.90724,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,까치산근린공원,서울특별시 관악구 행운동 1678-1(까치어린이3. 공원(하천) cctv 함체_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 행운동 1678-1,,서울특별시 관악구청,02-879-5291,37.480043,126.959628,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_3층북지국장실 앞),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,동명노인복지센타,"봉천로23라길15(봉천동 647-10, 4층 복도)",서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 봉천로23라길15,,서울특별시 관악구청,02-879-5291,37.488316,126.937501,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,까치산근린공원,관악구 행운동 산 66-1(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 행운동 산 66-1,,서울특별시 관악구청,02-879-5291,37.476469,126.96963,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악구청,관악로 145(구청_지하1층복도),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 관악로 145,,서울특별시 관악구청,02-879-5291,37.478126,126.951509,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,행복한우리집,서울특별시 관악구 국회단지길 67(5F_주방 벽면_2),서울특별시,관악구,서민·복지시설,서울특별시 관악구,,,서울특별시 관악구 국회단지길 67,,서울특별시 관악구청,02-879-5291,37.488682,126.941283,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,관악문화원도서관,서울특별시 관악구 신림로 3길 35(1F_전시관_1),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 신림로 3길 35,,서울특별시 관악구청,02-879-5291,37.467553,126.944962,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,환경공무관휴게실,서울특별시 관악구 신림로54길 8(TV 다이),서울특별시,관악구,관공서,서울특별시 관악구,,,서울특별시 관악구 신림로54길 8,,서울특별시 관악구청,02-879-5291,37.480552,126.930702,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,신림역,서울특별시 관악구 남부순환로 1623(신림역(순대타운) (옥외12)),서울특별시,관악구,기타,서울특별시 관악구,,,서울특별시 관악구 남부순환로 1623,,서울특별시 관악구청,02-879-5291,37.484615,126.931066,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_구로디지털단지역,시흥대로(21-001),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 신림동 1674,,서울특별시 관악구청,02-879-5291,37.483934,126.902447,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,장미 어린이 공원,관악구 봉천동 148-107(cctv pole),서울특별시,관악구,관광,서울특별시 관악구,,,서울특별시 관악구 봉천동 148-107,,서울특별시 관악구청,02-879-5291,37.47918,126.96242,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
3200000,2.02632E+17,버스정류소_관악드림타운북문,(21-242),서울특별시,관악구,교통시설,서울특별시 관악구,,,서울특별시 관악구 21-242),,서울특별시 관악구청,02-879-5291,37.491609,126.95079,2026-05-12,I,2026-05-15 18:45,2026-05-13 16:06
